category_id,rank,similar_category_id,cosine,source_dataset
1487580008288355308,1,1487580008313521133,0.1165,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,2,1487580008263189483,0.0999,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,3,1487580009143992338,0.0959,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,4,1783999067156644376,0.0901,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,5,1487580008246412266,0.0899,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,6,1783999072365969578,0.0592,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,7,1487580013690618064,0.052,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,8,1487580009118826513,0.0511,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,9,1487580011585077370,0.0477,REES46 cosmetics 2019-Oct..2020-Feb
1487580008288355308,10,1487580011627020412,0.0445,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,1,1487580008288355308,0.1165,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,2,1783999067156644376,0.1162,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,3,1487580008263189483,0.1154,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,4,1487580009143992338,0.1124,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,5,1487580008246412266,0.1076,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,6,1487580010318397504,0.0998,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,7,1487580010335174721,0.0809,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,8,1487580009118826513,0.0605,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,9,1487580010242900029,0.0453,REES46 cosmetics 2019-Oct..2020-Feb
1487580008313521133,10,1487580013749338323,0.0452,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,1,1487580008774893569,0.0819,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,2,1487580008800059394,0.0775,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,3,1487580008657454075,0.0762,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,4,2095736144888071137,0.0705,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,5,1487580008758116352,0.0536,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,6,1958278551207674674,0.0511,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,7,1487580008816836611,0.0476,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,8,2164688961165852944,0.0325,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,9,2115334439910245200,0.0263,REES46 cosmetics 2019-Oct..2020-Feb
1487580008347075566,10,1487580008422573041,0.0256,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,1,1487580008447738866,0.0943,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,2,1487580008758116352,0.0598,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,3,1487580008774893569,0.0485,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,4,1487580008699397117,0.0375,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,5,1487580005411062629,0.0371,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,6,1487580008657454075,0.0301,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,7,1487580008800059394,0.0291,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,8,1977786601392047073,0.0274,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,9,2095736144888071137,0.0266,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,10,1487580008347075566,0.0256,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,1,1487580008422573041,0.0943,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,2,1487580008758116352,0.0519,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,3,1487580008774893569,0.0486,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,4,1487580005411062629,0.0468,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,5,1487580008657454075,0.0374,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,6,1487580008816836611,0.0328,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,7,1958278551207674674,0.0311,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,8,1487580008699397117,0.0292,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,9,1487580008800059394,0.0256,REES46 cosmetics 2019-Oct..2020-Feb
1487580008447738866,10,1487580008347075566,0.0255,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,1,1487580005998265217,0.0058,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,2,1977786601392047073,0.0038,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,3,2094448780651791052,0.0035,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,4,1487580005855658874,0.0028,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,5,1487580006073762693,0.0027,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,6,1487580006098928518,0.0026,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,7,1487580006015042434,0.0025,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,8,1487580005880824699,0.0023,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,9,2095736144888071137,0.0021,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,10,1487580010846879833,0.0021,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,1,1487580005293622112,0.0035,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,2,1487580013615120588,0.0022,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,3,1487580008313521133,0.0009,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,4,1487580009605365797,0.0009,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,5,1487580004916134735,0.0007,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,6,1487580005511725929,0.0006,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,7,1487580005713052531,0.0006,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,8,1487580005754995573,0.0006,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,9,1487580005671109489,0.0004,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,10,1487580005595612013,0.0004,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,1,1487580008858779653,0.0699,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,2,2055368408169447599,0.0323,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,3,1487580008699397117,0.0255,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,4,1487580008758116352,0.0214,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,5,1487580008774893569,0.0213,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,6,2095736144888071137,0.0202,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,7,1487580008657454075,0.0179,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,8,1819693959081886239,0.0164,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,9,1924049287554007223,0.0158,REES46 cosmetics 2019-Oct..2020-Feb
1487580008590345208,10,1487580008447738866,0.0133,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,1,1487580008800059394,0.1018,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,2,1487580005671109489,0.0428,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,3,1487580008699397117,0.0417,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,4,2114584564549550293,0.0403,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,5,1487580006056985476,0.0339,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,6,1487580008657454075,0.0309,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,7,1487580008774893569,0.0293,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,8,1819693959081886239,0.0284,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,9,1487580008758116352,0.0281,REES46 cosmetics 2019-Oct..2020-Feb
1487580008607122425,10,1933472286753424063,0.0256,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,1,1487580008774893569,0.1189,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,2,1487580008758116352,0.0996,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,3,1487580008347075566,0.0762,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,4,1487580008800059394,0.0744,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,5,1487580008816836611,0.0739,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,6,1958278551207674674,0.0682,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,7,2095736144888071137,0.0638,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,8,2114584564549550293,0.0414,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,9,1487580008699397117,0.0411,REES46 cosmetics 2019-Oct..2020-Feb
1487580008657454075,10,1487580011283087468,0.0388,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,1,1487580004941300560,0.0038,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,2,1783999064170299632,0.003,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,3,1495705810662064688,0.0025,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,4,1487580005050352469,0.0024,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,5,1487580007877313495,0.0022,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,6,1487580007097172916,0.0022,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,7,1924049110428549877,0.002,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,8,1487580005880824699,0.0019,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,9,1487580007399162817,0.0018,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,10,2095736144888071137,0.0017,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,1,1933472286753424063,0.0466,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,2,2114584564549550293,0.0451,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,3,1819693959081886239,0.0437,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,4,1977786601392047073,0.042,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,5,1487580008607122425,0.0417,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,6,1487580008657454075,0.0411,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,7,1487580008774893569,0.0405,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,8,2055368408169447599,0.0387,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,9,1487580008422573041,0.0375,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,10,1924049287554007223,0.0369,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,1,1487580008774893569,0.1753,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,2,1487580008657454075,0.0996,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,3,1958278551207674674,0.0848,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,4,1487580008816836611,0.0768,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,5,1487580011283087468,0.076,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,6,1487580008422573041,0.0598,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,7,1487580008347075566,0.0536,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,8,1487580008800059394,0.0531,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,9,1487580008447738866,0.0519,REES46 cosmetics 2019-Oct..2020-Feb
1487580008758116352,10,1487580010100293687,0.0486,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,1,1487580008758116352,0.1753,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,2,1487580008657454075,0.1189,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,3,1958278551207674674,0.1077,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,4,1487580008347075566,0.0819,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,5,1487580008816836611,0.074,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,6,1487580008800059394,0.0582,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,7,1819693959081886239,0.0582,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,8,2095736144888071137,0.0577,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,9,1487580008447738866,0.0486,REES46 cosmetics 2019-Oct..2020-Feb
1487580008774893569,10,1487580008422573041,0.0485,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,1,1487580008607122425,0.1018,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,2,1487580008347075566,0.0775,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,3,1487580008657454075,0.0744,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,4,1487580005671109489,0.0604,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,5,1487580008774893569,0.0582,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,6,2095736144888071137,0.0562,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,7,1487580008758116352,0.0531,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,8,1487580008816836611,0.0436,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,9,1958278551207674674,0.0411,REES46 cosmetics 2019-Oct..2020-Feb
1487580008800059394,10,1487580008699397117,0.0326,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,1,1487580008758116352,0.0768,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,2,1487580008774893569,0.074,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,3,1487580008657454075,0.0739,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,4,1958278551207674674,0.0663,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,5,1487580008909111303,0.0483,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,6,1487580008347075566,0.0476,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,7,1487580008800059394,0.0436,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,8,2195085255034011676,0.0411,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,9,2095736144888071137,0.0363,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,10,1487580010100293687,0.0355,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,1,1487580008590345208,0.0699,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,2,2055368408169447599,0.061,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,3,1487580008657454075,0.0354,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,4,2095736144888071137,0.0351,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,5,1487580008774893569,0.0338,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,6,1933472286753424063,0.0308,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,7,1487580008758116352,0.0304,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,8,1487580008699397117,0.0272,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,9,1487580008816836611,0.0254,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,10,1911999948073730325,0.0237,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,1,1487580008816836611,0.0483,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,2,1487580008657454075,0.0268,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,3,1487580008774893569,0.0264,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,4,1487580008758116352,0.0247,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,5,1958278551207674674,0.022,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,6,1487580008858779653,0.0215,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,7,1487580009311764506,0.0212,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,8,1487580009605365797,0.0183,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,9,1487580007717929935,0.0181,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,10,1487580010100293687,0.0175,REES46 cosmetics 2019-Oct..2020-Feb
1487580008925888520,1,1487580009471148064,0.0006,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,1,1487580005159404378,0.0976,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,2,1752742617696698537,0.033,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,3,1977786601392047073,0.0285,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,4,2053031020655018687,0.0252,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,5,2055368408169447599,0.025,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,6,1487580008699397117,0.0215,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,7,1933472286753424063,0.0198,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,8,1819693959081886239,0.017,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,9,1487580008758116352,0.0156,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,10,1487580008774893569,0.0147,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,1,1487580009026551821,0.0888,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,2,1487580009051717646,0.0808,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,3,2195085255034011676,0.0286,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,4,1487580005025186644,0.0254,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,5,1487580007281722301,0.025,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,6,1487580009387261981,0.0242,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,7,1487580013950664926,0.024,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,8,1487580005092295511,0.0239,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,9,1487580009286598681,0.0225,REES46 cosmetics 2019-Oct..2020-Feb
1487580008984608779,10,1487580005268456287,0.0224,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,1,1487580008984608779,0.0052,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,2,1487580012121948301,0.0032,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,3,1487580009622143014,0.0031,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,4,1487580006526747548,0.0028,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,5,1487580007550157767,0.0026,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,6,1487580009445982239,0.002,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,7,2196456817641391019,0.0019,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,8,1487580011308253293,0.0018,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,9,1487580011853512836,0.0018,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,10,2141560642253881670,0.0018,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,1,1487580008984608779,0.0888,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,2,1487580009051717646,0.0565,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,3,1487580009076883471,0.046,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,4,2195085255034011676,0.0328,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,5,1487580007281722301,0.0277,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,6,1487580006509970331,0.0256,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,7,1487580006551913373,0.0254,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,8,1487580009286598681,0.0233,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,9,1487580013950664926,0.0231,REES46 cosmetics 2019-Oct..2020-Feb
1487580009026551821,10,1487580009387261981,0.0226,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,1,1487580008984608779,0.0808,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,2,1487580009026551821,0.0565,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,3,1487580007281722301,0.0434,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,4,1487580009286598681,0.0427,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,5,1487580006509970331,0.0414,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,6,1487580006551913373,0.0407,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,7,1487580009387261981,0.0391,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,8,1487580005092295511,0.0387,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,9,1487580005268456287,0.0384,REES46 cosmetics 2019-Oct..2020-Feb
1487580009051717646,10,2195085255034011676,0.0382,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,1,1487580009026551821,0.046,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,2,1487580009051717646,0.0231,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,3,1487580009286598681,0.0182,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,4,1487580008984608779,0.0178,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,5,1487580009311764506,0.013,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,6,1487580007281722301,0.0125,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,7,1487580005092295511,0.0119,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,8,1487580005268456287,0.0118,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,9,1487580005159404378,0.011,REES46 cosmetics 2019-Oct..2020-Feb
1487580009076883471,10,1487580009387261981,0.0109,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,1,1487580009143992338,0.0999,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,2,1487580008263189483,0.0616,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,3,1487580008313521133,0.0605,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,4,1487580008246412266,0.0552,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,5,1487580008288355308,0.0511,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,6,1783999067156644376,0.0392,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,7,1487580012683985055,0.0193,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,8,2235524494015856752,0.0184,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,9,1897124495995438074,0.0177,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,10,1487580011585077370,0.0171,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,1,1487580008313521133,0.1124,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,2,1487580009118826513,0.0999,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,3,1487580008263189483,0.0998,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,4,1487580008288355308,0.0959,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,5,1487580008246412266,0.0797,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,6,1783999067156644376,0.0748,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,7,1487580013858390233,0.041,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,8,1487580010318397504,0.0398,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,9,1897124495995438074,0.0358,REES46 cosmetics 2019-Oct..2020-Feb
1487580009143992338,10,1487580011585077370,0.0355,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,1,1487580009202712597,0.1368,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,2,1487580009227878422,0.0831,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,3,1487580012071616651,0.0252,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,4,1487580012096782476,0.0248,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,5,1554383493545328915,0.0233,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,6,1487580011996119176,0.018,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,7,1487580012902088873,0.0127,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,8,1487580012172279951,0.0112,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,9,1487580009445982239,0.011,REES46 cosmetics 2019-Oct..2020-Feb
1487580009177546772,10,1487580012205834384,0.0093,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,1,1487580009227878422,0.1518,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,2,1487580009177546772,0.1368,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,3,1487580012096782476,0.0827,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,4,1554383493545328915,0.0761,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,5,1487580012071616651,0.0445,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,6,1487580011996119176,0.0437,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,7,1487580012172279951,0.0335,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,8,1487580012205834384,0.0236,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,9,1487580011853512836,0.0218,REES46 cosmetics 2019-Oct..2020-Feb
1487580009202712597,10,1487580009445982239,0.0217,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,1,1487580009202712597,0.1518,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,2,1487580012096782476,0.0873,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,3,1487580009177546772,0.0831,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,4,1554383493545328915,0.0676,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,5,1487580011996119176,0.053,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,6,1487580012071616651,0.0456,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,7,1487580012574933146,0.0394,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,8,1487580012172279951,0.0369,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,9,1487580012205834384,0.0335,REES46 cosmetics 2019-Oct..2020-Feb
1487580009227878422,10,1487580009445982239,0.0288,REES46 cosmetics 2019-Oct..2020-Feb
1487580009261432856,1,1487580009286598681,0.1234,REES46 cosmetics 2019-Oct..2020-Feb
1487580009261432856,2,1487580009311764506,0.1102,REES46 cosmetics 2019-Oct..2020-Feb
1487580009261432856,3,1487580009362096156,0.0735,REES46 cosmetics 2019-Oct..2020-Feb
1487580009261432856,4,1487580009445982239,0.0573,REES46 cosmetics 2019-Oct..2020-Feb
1487580009261432856,5,1487580006509970331,0.0546,REES46 cosmetics 2019-Oct..2020-Feb
1487580009261432856,6,1783999068909863670,0.0497,REES46 cosmetics 2019-Oct..2020-Feb
